id,combined_features,title
184,"['jackie', 'brown'] ['jackie', 'brown', 'flight', 'attendant', 'gets', 'caught', 'middle', 'smuggling', 'cash', 'country', 'gunrunner', 'boss', 'cops', 'try', 'use', 'jackie', 'get', 'boss', 'hatches', 'help', 'bail', 'keep', 'money', 'based', 'elmore', 'leonard', 'novel', 'rum', 'punch'] 7.3 ['Comedy' 'Romance' 'Crime'] ['Comedy' 'Romance' 'Crime'] ['Comedy' 'Romance' 'Crime']",Jackie Brown
4922,"['curious', 'case', 'benjamin', 'button'] ['tells', 'story', 'benjamin', 'button', 'man', 'starts', 'aging', 'backwards', 'bizarre', 'consequences'] 7.3 ['Fantasy' 'Romance' 'Thriller' 'Drama' 'Mystery'] ['Fantasy' 'Romance' 'Thriller' 'Drama' 'Mystery'] ['Fantasy' 'Romance' 'Thriller' 'Drama' 'Mystery']",The Curious Case of Benjamin Button
31713,"['narrow', 'margin'] ['tough', 'cop', 'meets', 'match', 'guard', 'gangster', 'widow', 'tense', 'train', 'ride'] 7.3 ['Thriller' 'Drama' 'Action' 'Crime' 'Mystery'] ['Thriller' 'Drama' 'Action' 'Crime' 'Mystery'] ['Thriller' 'Drama' 'Action' 'Crime' 'Mystery']",The Narrow Margin
46919,"['daisies'] ['two', 'teenage', 'girls', 'named', 'marie', 'decide', 'since', 'world', 'spoiled', 'spoiled', 'well', 'accordingly', 'embark', 'series', 'destructive', 'pranks', 'consume', 'destroy', 'world', 'freewheeling', 'madcap', 'feminist', 'farce', 'immediately', 'banned', 'government'] 7.3 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Daisies
30197,"['producers'] ['broadway', 'producer', 'max', 'bialystock', 'accountant', 'leo', 'bloom', 'plan', 'make', 'money', 'charming', 'little', 'old', 'ladies', 'invest', 'production', 'many', 'times', 'actually', 'cost', 'put', 'flop', 'nobody', 'ask', 'money', 'back', 'certain', 'flop', 'tasteless', 'musical', 'celebrating', 'hitler'] 7.3 ['Comedy'] ['Comedy'] ['Comedy']",The Producers
79025,"['hero', 'times'] ['alberto', 'menichetti', 'lives', 'aunt', 'old', 'housekeeper', 'clotilde', 'job', 'firm', 'boss', 'ritis', 'widow', 'whose', 'husband', 'killed', 'wild', 'boar', 'hunt', 'likes', 'alberto', 'likes', 'marcella', 'age', 'awaiting', 'birthday', 'declare', 'love', 'greater', 'traits', 'fearful', 'everything', 'selfish', 'nature', 'get', 'trouble'] 7.3 ['Comedy'] ['Comedy'] ['Comedy']",A Hero of Our Times
78320,"['blood', 'concrete'] ['dimwitted', 'thug', 'encounters', 'suicidal', 'young', 'woman', 'unlikely', 'relationship', 'develops', 'work', 'together', 'make', 'break', 'new', 'horizons'] 7.3 ['Comedy' 'Crime'] ['Comedy' 'Crime'] ['Comedy' 'Crime']",Blood and Concrete
574,"['man', 'knew', 'much'] ['widescreen', 'technicolor', 'remake', 'hitchcock', 'film', 'title', 'couple', 'james', 'stewart', 'doris', 'day', 'vacationing', 'morocco', 'young', 'accidentally', 'stumble', 'upon', 'assassination', 'plot', 'child', 'kidnapped', 'ensure', 'silence', 'take', 'matters', 'hands', 'save'] 7.3 ['Thriller' 'Adventure' 'Drama' 'Crime' 'Mystery'] ['Thriller' 'Adventure' 'Drama' 'Crime' 'Mystery'] ['Thriller' 'Adventure' 'Drama' 'Crime' 'Mystery']",The Man Who Knew Too Much
353311,"['wiz', 'live'] ['nbc', 'embarks', 'latest', 'musical', 'holiday', 'tradition', 'live', 'event', 'production', 'groundbreaking', 'broadway', 'show', 'brought', 'oz', 'life', 'funky', 'journey', 'yellow', 'brick', 'road', 'winner', 'tony', 'awards', 'including', 'best', 'musical', 'original', 'massive', 'broadway', 'hit', 'spawned', 'feature', 'film', 'starring', 'diana', 'ross', 'michael', 'jackson', 'creative', 'team', 'imaginative', 'cirque', 'du', 'soleil', 'theatrical', 'diverse', 'cast', 'showstoppers', 'create', 'new', 'take', 'unlike', 'anything', 'ever', 'seen', 'executive', 'producers', 'craig', 'zadan', 'neil', 'meron', 'comes', 'adventure', 'stunning', 'spectacle', 'music'] 7.3 ['Music'] ['Music'] ['Music']",The Wiz Live!
266080,"['national', 'gallery'] ['portrait', 'operations', 'national', 'gallery', 'london', 'reveals', 'role', 'employees', 'experiences', 'gallery', 'visitors', 'film', 'portrays', 'role', 'curators', 'conservators', 'education', 'scientific', 'conservation', 'departments', 'audience', 'kinds', 'people', 'come', 'experience'] 7.3 ['Documentary'] ['Documentary'] ['Documentary']",National Gallery
1393,"['cave', 'yellow', 'dog'] ['little', 'nomad', 'girl', 'nansal', 'finds', 'baby', 'dog', 'mongolian', 'veld', 'becomes', 'best', 'friend', 'rejections', 'parents', 'little', 'dog', 'zocher', 'saves', 'life', 'youngest', 'father', 'mother', 'finally', 'see', 'good', 'soul', 'story', 'mongolian', 'family', 'nomads', 'traditional', 'way', 'life', 'rising', 'call', 'city'] 7.3 ['Documentary' 'Drama'] ['Documentary' 'Drama'] ['Documentary' 'Drama']",The Cave of the Yellow Dog
236655,"['fresh', 'hare'] ['bugs', 'bunny', 'wanted', 'dead', 'alive', 'mounted', 'police', 'led', 'elmer', 'fudd', 'fresh', 'hare', 'episode', 'banned', 'television', 'almost', 'years', 'considered', 'racey', 'time'] 7.3 ['Comedy' 'Animation'] ['Comedy' 'Animation'] ['Comedy' 'Animation']",Fresh Hare
11615,"['life', 'david', 'gale'] ['man', 'capital', 'punishment', 'accused', 'murdering', 'fellow', 'activist', 'sent', 'death', 'row'] 7.3 ['Crime' 'Thriller' 'Drama'] ['Crime' 'Thriller' 'Drama'] ['Crime' 'Thriller' 'Drama']",The Life of David Gale
73740,"['johnny', 'hamlet'] ['way', 'back', 'civil', 'war', 'johnny', 'hamilton', 'visited', 'sleep', 'ghost', 'father', 'lets', 'know', 'murdered', 'asks', 'avenge', 'back', 'family', 'ranch', 'johnny', 'finds', 'father', 'killed', 'gertrude', 'mother', 'married', 'late', 'husband', 'brother', 'claude', 'latter', 'owner', 'ranch', 'properties', 'deceased', 'polonius', 'ruthless', 'bandit', 'supposed', 'killed', 'johnny', 'father', 'could', 'claude'] 7.3 ['Western'] ['Western'] ['Western']",Johnny Hamlet
110115,"['folk'] ['jamie', 'maternal', 'grandmother', 'dies', 'brother', 'tommy', 'separated', 'tommy', 'taken', 'welfare', 'home', 'jamie', 'goes', 'live', 'grandmother', 'uncle', 'life', 'far', 'happy', 'filled', 'silence', 'rejection', 'bouts', 'violence'] 7.3 ['Drama'] ['Drama'] ['Drama']",My Ain Folk
764,"['evil', 'dead'] ['group', 'college', 'students', 'finds', 'mysterious', 'book', 'recording', 'old', 'wilderness', 'cabin', 'rented', 'weekend', 'unwittingly', 'unleash', 'demonic', 'force', 'surrounding', 'forest'] 7.3 ['Horror'] ['Horror'] ['Horror']",The Evil Dead
16905,"['captain', 'blood'] ['errol', 'flynn', 'leads', 'group', 'slaves', 'freedom', 'piracy'] 7.3 ['Romance' 'Adventure'] ['Romance' 'Adventure'] ['Romance' 'Adventure']",Captain Blood
35396,"['island'] ['excellent', 'movie', 'good', 'performances', 'actors', 'lot', 'unforced', 'funny', 'nisos', 'pleasant', 'movie', 'watch', 'also', 'meaningful', 'one', 'since', 'main', 'theme', 'resemblance', 'hypocrisy', 'greek', 'society', 'century', 'action', 'takes', 'place', 'one', 'beautiful', 'greek', 'islands', 'sifnos', 'undoubtedly', 'recommend'] 7.3 ['Comedy'] ['Comedy'] ['Comedy']",The Island
7214,"['coach', 'carter'] ['based', 'true', 'story', 'richmond', 'high', 'school', 'head', 'basketball', 'coach', 'ken', 'carter', 'made', 'headlines', 'benching', 'undefeated', 'team', 'due', 'poor', 'academic', 'results'] 7.3 ['Drama'] ['Drama'] ['Drama']",Coach Carter
25656,"['glasses'] ['harried', 'overworked', 'taeko', 'leaves', 'city', 'island', 'vacation', 'stepping', 'propeller', 'plane', 'onto', 'golden', 'sands', 'drags', 'giant', 'suitcase', 'across', 'beach', 'hamada', 'inn', 'owner', 'yuji', 'impressed', 'first', 'time', 'three', 'years', 'guest', 'made', 'inn', 'without', 'getting', 'lost', 'next', 'morning', 'taeko', 'wakes', 'greetings', 'peculiar', 'fellow', 'vacationer', 'sakura', 'leads', 'townspeople', 'funny', 'morning', 'calisthenics', 'beach', 'thus', 'begins', 'taeko', 'strange', 'vacation', 'strange', 'island', 'full', 'strange', 'people', 'first', 'taeko', 'finds', 'laidback', 'attitude', 'mass', 'idleness', 'hard', 'bear', 'soon', 'begins', 'see', 'joy', 'twilighting'] 7.3 ['Comedy' 'Foreign'] ['Comedy' 'Foreign'] ['Comedy' 'Foreign']",Glasses
322488,"['fencer'] ['fleeing', 'russian', 'secret', 'police', 'young', 'estonian', 'fencer', 'forced', 'return', 'homeland', 'becomes', 'physical', 'education', 'teacher', 'local', 'school', 'past', 'however', 'catches', 'puts', 'front', 'difficult', 'choice'] 7.3 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",The Fencer
79043,"['story', 'marie', 'julien'] ['julien', 'lives', 'alone', 'cat', 'dreams', 'marie', 'minutes', 'later', 'sees', 'street', 'makes', 'date', 'asks', 'move', 'boyfriend', 'dead', 'rest', 'past', 'mystery', 'although', 'quickly', 'seem', 'fall', 'love', 'sometimes', 'pulls', 'away', 'suddenly', 'julien', 'distant', 'spends', 'night', 'hotel', 'also', 'dreads', 'something', 'imminent', 'warns', 'julien', 'missteps', 'lose', 'memory', 'julien', 'responds', 'digging', 'past', 'explains', 'remodeling', 'upstairs', 'garret', 'room', 'nightly', 'dreams', 'fears', 'julien', 'desperately', 'love', 'learns', 'either', 'rescue'] 7.3 ['Fantasy' 'Romance' 'Mystery' 'Drama'] ['Fantasy' 'Romance' 'Mystery' 'Drama'] ['Fantasy' 'Romance' 'Mystery' 'Drama']",The Story of Marie and Julien
122671,"['saw', 'die'] ['sören', 'mårtensson', 'middle', 'school', 'teacher', 'classroom', 'occupied', 'children', 'work', 'tormenting', 'night', 'haunted', 'nightmares'] 7.3 ['Drama'] ['Drama'] ['Drama']",Who Saw Him Die?
14375,"['romanzo', 'criminale'] ['lebanese', 'dream', 'conquer', 'underworld', 'rome', 'carry', 'feat', 'without', 'precedent', 'puts', 'together', 'ruthless', 'highly', 'organized', 'gang', 'progress', 'changes', 'leadership', 'take', 'place', 'years', 'inseparably', 'intertwined', 'dark', 'history', 'modern', 'italy', 'terrorism', 'kidnappings', 'corruption', 'highest', 'levels', 'government'] 7.3 ['Drama'] ['Drama'] ['Drama']",Romanzo criminale
191714,"['lunchbox'] ['mistaken', 'delivery', 'mumbai', 'famously', 'efficient', 'lunchbox', 'delivery', 'system', 'mumbai', 'dabbawallahs', 'connects', 'young', 'housewife', 'stranger', 'dusk', 'life', 'build', 'fantasy', 'world', 'together', 'notes', 'lunchbox', 'gradually', 'fantasy', 'threatens', 'overwhelm', 'reality'] 7.3 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",The Lunchbox
921,"['cinderella', 'man'] ['true', 'story', 'boxer', 'jim', 'braddock', 'retirement', 'surprise', 'comeback', 'order', 'get', 'family', 'socially', 'poor', 'state'] 7.3 ['Romance' 'History' 'Drama'] ['Romance' 'History' 'Drama'] ['Romance' 'History' 'Drama']",Cinderella Man
211078,"['jews', 'funny'] ['pretty', 'well', 'every', 'comedian', 'comic', 'might', 'see', 'tv', 'movies', 'jewish', 'jews', 'came', 'dominate', 'world', 'comedy', 'radio', 'stage', 'screen', 'jews', 'dominate', 'comedy', 'period', 'domination', 'end', 'jews', 'funnier', 'back', 'extend', 'average', 'jew', 'street', 'minute', 'documentary', 'acclaimed', 'director', 'alan', 'zweig', 'examine', 'questions', 'many', 'others', 'exploration', 'century', 'humour', 'cultural', 'decay', 'search', 'missing', 'heritage'] 7.3 ['Documentary'] ['Documentary'] ['Documentary']",When Jews Were Funny
153,"['lost', 'translation'] ['two', 'lost', 'souls', 'visiting', 'tokyo', 'young', 'neglected', 'wife', 'photographer', 'movie', 'star', 'shooting', 'tv', 'commercial', 'find', 'odd', 'solace', 'pensive', 'freedom', 'real', 'company', 'away', 'lives', 'america'] 7.3 ['Drama'] ['Drama'] ['Drama']",Lost in Translation
113096,"['brandon', 'teena', 'story'] ['documentary', 'brandon', 'teena', 'aka', 'teena', 'brandon', 'transgendered', 'person', 'murdered', 'along', 'two', 'others', 'rural', 'nebraska'] 7.3 ['Documentary'] ['Documentary'] ['Documentary']",The Brandon Teena Story
376660,"['edge', 'seventeen'] ['two', 'high', 'school', 'girls', 'best', 'friends', 'one', 'dates', 'older', 'brother', 'totally', 'sister', 'nemesis'] 7.3 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",The Edge of Seventeen
9385,"['twelve', 'tasks', 'asterix'] ['asterix', 'obelix', 'depart', 'adventure', 'complete', 'twelve', 'impossible', 'tasks', 'prove', 'caesar', 'strong', 'gods', 'roar', 'laughter', 'outwit', 'outrun', 'generally', 'outrage', 'people', 'trying', 'prove', 'human'] 7.3 ['Comedy' 'Animation' 'Family' 'Adventure'] ['Comedy' 'Animation' 'Family' 'Adventure'] ['Comedy' 'Animation' 'Family' 'Adventure']",The Twelve Tasks of Asterix
40641,"['lola'] ['lola', 'film', 'debut', 'film', 'directed', 'jacques', 'demy', 'tribute', 'director', 'max', 'ophüls', 'described', 'demy', 'musical', 'without', 'music', 'anouk', 'aimée', 'starred', 'title', 'role', 'film', 'restored', 'demy', 'widow', 'french', 'filmmaker', 'agnès', 'varda'] 7.3 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Lola
206487,"['predestination'] ['predestination', 'chronicles', 'life', 'temporal', 'agent', 'sent', 'intricate', 'series', 'journeys', 'designed', 'prevent', 'future', 'killers', 'committing', 'crimes', 'final', 'assignment', 'agent', 'must', 'stop', 'one', 'criminal', 'eluded', 'throughout', 'time', 'prevent', 'devastating', 'attack', 'thousands', 'lives', 'lost'] 7.3 ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction']",Predestination
109809,"['crime', 'punishment'] ['modern', 'day', 'adaptation', 'dostoyevsky', 'classic', 'novel', 'young', 'student', 'forever', 'haunted', 'murder', 'committed'] 7.3 ['Drama'] ['Drama'] ['Drama']",Crime and Punishment
30368,"['stray', 'dog'] ['akira', 'kurosawa', 'gritty', 'stray', 'dog', 'young', 'police', 'detective', 'gets', 'pistol', 'stolen', 'crowded', 'bus', 'oppressive', 'heat', 'late', 'tokyo', 'summer', 'gun', 'later', 'used', 'robbery', 'murder', 'making', 'finding', 'even', 'important'] 7.3 ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime']",Stray Dog
7500,"['sonatine'] ['kitano', 'plays', 'murakawa', 'tokyo', 'yakuza', 'tiring', 'gangster', 'life', 'along', 'henchmen', 'sent', 'boss', 'okinawa', 'help', 'end', 'gang', 'war', 'supposedly', 'mediate', 'two', 'warring', 'clans', 'finds', 'dispute', 'clans', 'insignificant', 'whilst', 'wondering', 'sent', 'okinawa', 'murakawa', 'headquarters', 'bombed', 'gang', 'ambushed', 'bar'] 7.3 ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime']",Sonatine
214137,"['man', 'saved', 'world'] ['man', 'saved', 'world', 'feature', 'documentary', 'film', 'stanislav', 'petrov', 'former', 'lieutenant', 'colonel', 'soviet', 'air', 'defence', 'forces'] 7.3 ['Documentary' 'Drama'] ['Documentary' 'Drama'] ['Documentary' 'Drama']",The Man Who Saved the World
369366,"['last', 'day', 'freedom'] ['bill', 'babbitt', 'realizes', 'brother', 'manny', 'committed', 'crime', 'agonizes', 'decision', 'call', 'police'] 7.3 ['Animation' 'Documentary' 'Crime'] ['Animation' 'Documentary' 'Crime'] ['Animation' 'Documentary' 'Crime']",Last Day of Freedom
31336,"['carriers', 'waiting'] ['overview', 'found'] 7.3 ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama']",The Carriers Are Waiting
9065,"['europa'] ['american', 'leopold', 'kessler', 'barr', 'goes', 'germany', 'work', 'railroad', 'conductor', 'zentropa', 'rail', 'line', 'instead', 'going', 'army', 'feels', 'valuable', 'thing', 'state', 'world', 'meets', 'katharina', 'hartmann', 'barbara', 'sukowa', 'daughter', 'railroad', 'owner', 'fall', 'love'] 7.3 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",Europa
193878,"['millionaire', 'christy'] ['christy', 'sloane', 'sent', 'business', 'trip', 'inform', 'radio', 'personality', 'peter', 'lockwood', 'uncle', 'died', 'left', 'million', 'christy', 'financial', 'straits', 'decides', 'try', 'snag', 'peter', 'zany', 'hijinks', 'ensue', 'romantic', 'sparks', 'fly'] 7.3 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",A Millionaire for Christy
57052,"['right', 'distance'] ['arrival', 'attractive', 'young', 'teacher', 'small', 'town', 'po', 'valley', 'disturbs', 'drowsy', 'life', 'place', 'leading', 'eventually', 'murder'] 7.3 ['Drama'] ['Drama'] ['Drama']",The Right Distance
44999,"['casino', 'jack', 'united', 'states', 'money'] ['probing', 'investigation', 'lies', 'greed', 'corruption', 'surrounding', 'jack', 'abramoff', 'cronies'] 7.3 ['Documentary'] ['Documentary'] ['Documentary']",Casino Jack and the United States of Money
258480,"['carol'] ['new', 'york', 'clerk', 'dreams', 'better', 'life', 'falls', 'older', 'married', 'woman'] 7.3 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Carol
428495,"['nile', 'hilton', 'incident'] ['cairo', 'weeks', 'revolution', 'police', 'detective', 'noredin', 'working', 'infamous', 'kasr', 'police', 'station', 'handed', 'case', 'murdered', 'singer', 'soon', 'realizes', 'investigation', 'concerns', 'power', 'elite', 'close', 'president', 'inner', 'circle'] 7.3 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",The Nile Hilton Incident
463800,"['firebase'] ['set', 'vietnam', 'war', 'firebase', 'follows', 'american', 'soldier', 'hines', 'web', 'science', 'fiction', 'madness'] 7.3 ['Action' 'War' 'ScienceFiction'] ['Action' 'War' 'ScienceFiction'] ['Action' 'War' 'ScienceFiction']",Firebase
65885,"['emergency', 'kisses'] ['familiar', 'conflicts', 'film', 'director', 'planning', 'make', 'movie', 'life', 'confrontation', 'wife', 'actress', 'turned', 'project', 'wanted', 'play'] 7.3 ['Drama'] ['Drama'] ['Drama']",Emergency Kisses
57395,"['wish', 'knew'] ['focuses', 'people', 'stories', 'architecture', 'spanning', 'shanghai', 'opened', 'trading', 'port', 'present', 'day'] 7.3 ['Documentary' 'History'] ['Documentary' 'History'] ['Documentary' 'History']",I Wish I Knew
1627,"['wild', 'child'] ['director', 'françois', 'truffaut', 'makes', 'rare', 'appearance', 'one', 'unusual', 'films', 'based', 'true', 'story', 'film', 'follows', 'discovery', 'feral', 'child', 'cargol', 'grown', 'wild', 'forest', 'france', 'truffaut', 'plays', 'jean', 'itard', 'deaf', 'specialist', 'tries', 'civilize', 'boy', 'teaching', 'walk', 'speak', 'read', 'screenplay', 'adapted', 'itard', 'writings'] 7.3 ['Drama'] ['Drama'] ['Drama']",The Wild Child
274109,"['palm', 'trees', 'snow'] ['kilian', 'young', 'man', 'never', 'left', 'mountains', 'huesca', 'saw', 'grow', 'travel', 'exotic', 'island', 'fernando', 'poo', 'work', 'cacao', 'field', 'alongside', 'father', 'brother', 'years', 'island', 'undertake', 'journey', 'towards', 'maturity', 'knowledge', 'also', 'deal', 'pain', 'loss'] 7.3 ['Romance'] ['Romance'] ['Romance']",Palm Trees in the Snow
79118,"['hamsun'] ['knut', 'hamsun', 'norway', 'famous', 'admired', 'author', 'ever', 'since', 'young', 'hated', 'english', 'starvation', 'caused', 'norway', 'wwi', 'germans', 'occupy', 'norway', 'april', 'welcomes', 'protection', 'give', 'great', 'britain', 'supports', 'national', 'socialist', 'ideals', 'opposes', 'way', 'ideals', 'turned', 'action', 'norwegians', 'jailed', 'executed', 'wife', 'marie', 'travels', 'germany', 'war', 'sign', 'support', 'knut'] 7.3 ['Drama'] ['Drama'] ['Drama']",Hamsun
173891,"['kind', 'lady'] ['mary', 'herries', 'rich', 'woman', 'habit', 'contributing', 'less', 'fortunate'] 7.3 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",Kind Lady
21253,"['four', 'days', 'september'] ['fernando', 'journalist', 'friend', 'césar', 'join', 'terrorist', 'group', 'order', 'fight', 'brazilian', 'dictatorial', 'regime', 'late', 'sixties', 'cesare', 'however', 'wounded', 'captured', 'bank', 'hold', 'fernando', 'decides', 'kidnap', 'american', 'ambassador', 'brazil', 'ask', 'release', 'fifteen', 'political', 'prisoners', 'exchange', 'life'] 7.3 ['Thriller' 'Drama' 'Action' 'Foreign' 'History'] ['Thriller' 'Drama' 'Action' 'Foreign' 'History'] ['Thriller' 'Drama' 'Action' 'Foreign' 'History']",Four Days in September
3035,"['frankenstein'] ['henry', 'frankenstein', 'doctor', 'trying', 'discover', 'way', 'make', 'dead', 'walk', 'succeeds', 'creates', 'monster', 'deal', 'living'] 7.3 ['ScienceFiction' 'Horror' 'Drama'] ['ScienceFiction' 'Horror' 'Drama'] ['ScienceFiction' 'Horror' 'Drama']",Frankenstein
90560,"['red', 'angel'] ['sakura', 'nishi', 'young', 'army', 'nurse', 'sent', 'field', 'hospitals', 'china', 'war', 'assist', 'surgeon', 'okabe', 'incredible', 'number', 'amputations', 'crowded', 'wards', 'gives', 'sympathy', 'soldiers', 'including', 'sexually', 'servicing', 'one', 'lost', 'arms', 'hope', 'returning', 'home', 'falls', 'love', 'okabe', 'follows', 'front', 'even', 'though', 'impotent', 'morphine', 'addiction'] 7.3 ['Foreign' 'Drama' 'War'] ['Foreign' 'Drama' 'War'] ['Foreign' 'Drama' 'War']",Red Angel
40859,"['dry', 'movie'] ['weatherman', 'tv', 'network', 'goes', 'back', 'hometown', 'vale', 'da', 'rocha', 'place', 'northeast', 'brazil', 'devastated', 'drought', 'forced', 'face', 'geographic', 'elements', 'memories'] 7.3 ['Drama'] ['Drama'] ['Drama']",Dry Movie
334922,"['sparrows'] ['story', 'follows', 'icelandic', 'boy', 'ari', 'lives', 'mother', 'reykjavík', 'leave', 'country', 'new', 'job', 'sending', 'back', 'small', 'town', 'youth', 'finds', 'old', 'friend', 'suddenly', 'young', 'woman', 'tricky', 'romantic', 'relationship', 'father', 'become', 'victim', 'financial', 'crisis'] 7.3 ['Drama'] ['Drama'] ['Drama']",Sparrows
28238,"['hamlet'] ['david', 'tennant', 'stars', 'film', 'royal', 'shakespeare', 'company', 'production', 'shakespeare', 'great', 'play', 'director', 'gregory', 'doran', 'production', 'hailed', 'critics', 'thrilling', 'parts', 'funny'] 7.3 ['Drama'] ['Drama'] ['Drama']",Hamlet
31031,"['world', 'unseen'] ['drama', 'centered', 'two', 'women', 'engage', 'dangerous', 'relationship', 'south', 'africa', 'apartheid'] 7.3 ['Drama'] ['Drama'] ['Drama']",The World Unseen
2200,"['jacob', 'liar'] ['jewish', 'ghetto', 'east', 'europe', 'coincidence', 'jakob', 'heym', 'eavesdrops', 'german', 'radio', 'broadcast', 'announcing', 'soviet', 'army', 'making', 'slow', 'steady', 'progress', 'towards', 'central', 'europe', 'order', 'keep', 'companion', 'misfortune', 'mischa', 'risking', 'life', 'potatoes', 'tells', 'heard', 'announces', 'possession', 'radio', 'ghetto', 'crime', 'punishable', 'death', 'take', 'long', 'word', 'jakob', 'secret', 'spread', 'suddenly', 'new', 'hope', 'something', 'live', 'jakob', 'finds', 'uncomforting', 'position', 'come', 'stories'] 7.3 ['Comedy' 'History' 'Drama'] ['Comedy' 'History' 'Drama'] ['Comedy' 'History' 'Drama']",Jacob the Liar
74899,"['fan'] ['record', 'store', 'clerk', 'obsessed', 'fan', 'actress', 'stage', 'screen', 'lauren', 'bacall', 'however', 'letters', 'rejected', 'fan', 'strikes', 'actresses', 'friends'] 7.3 ['Horror' 'Thriller' 'Drama'] ['Horror' 'Thriller' 'Drama'] ['Horror' 'Thriller' 'Drama']",The Fan
161402,"['suryavanshi'] ['vicky', 'lives', 'wealthy', 'lifestyle', 'widower', 'dad', 'india', 'since', 'matured', 'dad', 'would', 'like', 'get', 'married', 'sonia', 'daughter', 'friend', 'archeologist', 'currently', 'looking', 'artifacts', 'sangramgarh', 'vicky', 'sonia', 'like', 'qualms', 'getting', 'married', 'series', 'events', 'crew', 'site', 'sangramgarh', 'find', 'appears', 'underground', 'palace', 'locals', 'superstitious', 'afraid', 'happen', 'start', 'digging', 'would', 'prefer', 'leave', 'past', 'alone', 'may', 'well', 'right', 'ancient', 'ageless', 'cruel', 'entity', 'rajkumari', 'suryalekha', 'one', 'time', 'actually', 'reared', 'cannibals', 'beasts', 'defeat', 'kill', 'suitors', 'hated', 'men', 'save', 'except', 'vikram', 'singh', 'able', 'emerge', 'victorious', 'ended', 'rejecting', 'friend'] 7.3 ['SinDato'] ['SinDato'] ['SinDato']",Suryavanshi
84636,"['immortal', 'story'] ['aged', 'wealthy', 'trader', 'plots', 'servant', 'recreate', 'maritime', 'tall', 'tale', 'using', 'local', 'woman', 'unknown', 'sailor', 'actors'] 7.3 ['TVMovie' 'Drama'] ['TVMovie' 'Drama'] ['TVMovie' 'Drama']",The Immortal Story
49047,"['gravity'] ['ryan', 'stone', 'brilliant', 'medical', 'engineer', 'first', 'shuttle', 'mission', 'veteran', 'astronaut', 'matt', 'kowalsky', 'command', 'last', 'flight', 'retiring', 'seemingly', 'routine', 'spacewalk', 'disaster', 'strikes', 'shuttle', 'destroyed', 'leaving', 'stone', 'kowalsky', 'completely', 'nothing', 'spiraling', 'blackness', 'space', 'deafening', 'silence', 'tells', 'lost', 'link', 'earth', 'chance', 'rescue', 'fear', 'turns', 'panic', 'every', 'gulp', 'air', 'eats', 'away', 'little', 'oxygen', 'left', 'way', 'home', 'may', 'go', 'terrifying', 'expanse', 'space'] 7.3 ['Thriller' 'Drama' 'ScienceFiction'] ['Thriller' 'Drama' 'ScienceFiction'] ['Thriller' 'Drama' 'ScienceFiction']",Gravity
8996,"['europa', 'europa'] ['jewish', 'boy', 'separated', 'family', 'early', 'days', 'wwii', 'poses', 'german', 'orphan', 'taken', 'heart', 'nazi', 'world', 'hero', 'eventually', 'becomes', 'hitler', 'youth', 'although', 'improbabilities', 'happenstance', 'cornerstones', 'film', 'based', 'upon', 'true', 'story'] 7.3 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",Europa Europa
154073,"['kid', 'blue'] ['bickford', 'waner', 'apparently', 'naive', 'young', 'man', 'fort', 'worth', 'arrives', 'tiny', 'texas', 'town', 'dime', 'box', 'takes', 'variety', 'menial', 'jobs', 'befriended', 'reese', 'ford', 'wife', 'molly', 'long', 'molly', 'seduced', 'bickford', 'arrival', 'bickford', 'former', 'girlfriend', 'janet', 'conforto', 'revealed', 'bickford', 'actually', 'notorious', 'train', 'robber', 'kid', 'blue', 'humiliated', 'scandal', 'arising', 'affair', 'friend', 'wife', 'bickford', 'gives', 'going', 'straight', 'plots', 'crime'] 7.3 ['Comedy' 'Western'] ['Comedy' 'Western'] ['Comedy' 'Western']",Kid Blue
2576,"['diary', 'anne', 'frank'] ['true', 'harrowing', 'story', 'young', 'jewish', 'girl', 'family', 'friends', 'forced', 'hiding', 'attic', 'amsterdam'] 7.3 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",The Diary of Anne Frank
