id,combined_features,title
314837,"['emperor', 'august'] ['july', 'end', 'world', 'war', 'ii', 'japan', 'forced', 'accept', 'potsdam', 'declaration', 'cabinet', 'meeting', 'continued', 'days', 'nights', 'decision', 'made', 'drops', 'atomic', 'bombs', 'cities', 'hiroshima', 'nagasaki', 'japan', 'general', 'korechika', 'anami', 'torn', 'making', 'proper', 'decision', 'emperor', 'japan', 'worries', 'people', 'prime', 'minister', 'kantaro', 'suzuki', 'leads', 'cabinet', 'meeting', 'chief', 'secretary', 'hisatsune', 'sakomizu', 'ca', 'anything', 'watch', 'meeting', 'time', 'major', 'kenji', 'hatanaka', 'young', 'commissioned', 'officers', 'japan', 'surrendering', 'move', 'occupy', 'palace', 'radio', 'broadcasting', 'station', 'radio', 'station', 'set', 'broadcast', 'emperor', 'hirohito', 'reading', 'imperial', 'rescript', 'termination', 'war'] 7.0 ['Drama' 'History' 'War'] ['Drama' 'History' 'War'] ['Drama' 'History' 'War']",The Emperor in August
141210,"['sleepover'] ['town', 'derry', 'secret', 'one', 'told', 'new', 'kid', 'gon', 'na', 'long', 'night'] 8.0 ['Comedy' 'Horror'] ['Comedy' 'Horror'] ['Comedy' 'Horror']",The Sleepover
106970,"['stunt', 'squad'] ['fed', 'murderous', 'shenanigans', 'valli', 'protection', 'racket', 'police', 'chief', 'grifi', 'assembles', 'ace', 'team', 'stunt', 'trained', 'police', 'officers', 'tackle', 'mob'] 8.3 ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime']",Stunt Squad
27230,"['christmas', 'evil'] ['toy', 'factory', 'worker', 'mentally', 'scarred', 'child', 'upon', 'learning', 'santa', 'claus', 'real', 'suffers', 'nervous', 'breakdown', 'belittled', 'work', 'embarks', 'yuletide', 'killing', 'spree'] 5.6 ['Horror' 'Drama'] ['Horror' 'Drama'] ['Horror' 'Drama']",Christmas Evil
28205,"['class'] ['average', 'guy', 'estonian', 'decides', 'defend', 'bullied', 'classmate', 'starts', 'war', 'informal', 'leader', 'class', 'teenagers', 'honour', 'touchy', 'thing', 'everything', 'ends', 'bloodshed'] 7.6 ['Drama'] ['Drama'] ['Drama']",The Class
114575,"['big', 'easy', 'express'] ['indie', 'folk', 'heroes', 'edward', 'sharpe', 'amp', 'magnetic', 'zeros', 'tennessee', 'old', 'crow', 'medicine', 'show', 'britain', 'acclaimed', 'mumford', 'amp', 'sons', 'climbed', 'aboard', 'beautiful', 'vintage', 'train', 'california', 'setting', 'new', 'orleans', 'louisiana', 'tour', 'dreams', 'resulting', 'film', 'journey', 'nothing', 'short', 'magical', 'part', 'road', 'movie', 'part', 'concert', 'film', 'big', 'easy', 'express', 'bears', 'witness', 'birth', 'new', 'musical', 'poignancy', 'beauty', 'malloy', 'documents', 'incredible', 'musicians', 'ride', 'rails', 'wow', 'crowds', 'new', 'orleans'] 7.3 ['Documentary' 'Music'] ['Documentary' 'Music'] ['Documentary' 'Music']",Big Easy Express
171908,"['perils', 'pauline'] ['version', 'perils', 'pauline', 'recognizable', 'others', 'song', 'pretty', 'pauline', 'love', 'pretty', 'pauline', 'follows', 'story', 'pauline', 'found', 'doorstep', 'orphanage', 'tutor', 'crazy', 'year', 'old', 'prince', 'india', 'wants', 'make', 'start', 'harem', 'frozen', 'block', 'ice', 'traveling', 'jungle', 'gorilla', 'big', 'game', 'hunter', 'fall', 'love', 'almost', 'getting', 'married', 'various', 'hijinks', 'finally', 'end', 'boat', 'love', 'life', 'throughout', 'constantly', 'peril', 'one', 'thing', 'another', 'crocodiles', 'hippos', 'car', 'accidents', 'drowning', 'name', 'even', 'end', 'crazed', 'big', 'game', 'hunter', 'scuba', 'suit', 'sneaking', 'boat', 'drilling', 'hole', 'hull'] 0.0 ['SinDato'] ['SinDato'] ['SinDato']",The Perils of Pauline
9682,"['pulse'] ['computer', 'hacker', 'friend', 'accidentally', 'channels', 'mysterious', 'wireless', 'signal', 'group', 'rally', 'stop', 'terrifying', 'evil', 'taking', 'world'] 5.0 ['Horror' 'Thriller'] ['Horror' 'Thriller'] ['Horror' 'Thriller']",Pulse
135260,"['top', 'sensation'] ['attempting', 'cure', 'mentally', 'handicapped', 'virginity', 'mother', 'several', 'friends', 'embark', 'cruise', 'strands', 'nearly', 'deserted', 'island', 'lust', 'murder', 'menu'] 4.0 ['Thriller'] ['Thriller'] ['Thriller']",Top Sensation
34857,"['kiss', 'kate'] ['fred', 'lilly', 'divorced', 'pair', 'actors', 'brought', 'together', 'cole', 'porter', 'written', 'musical', 'version', 'taming', 'shrew', 'course', 'couple', 'seem', 'act', 'great', 'deal', 'like', 'characters', 'play', 'fight', 'opening', 'night', 'threatens', 'production', 'well', 'two', 'thugs', 'mistaken', 'idea', 'fred', 'owes', 'boss', 'money', 'insist', 'staying', 'next', 'night'] 6.8 ['Music'] ['Music'] ['Music']",Kiss Me Kate
217896,"['suddenly'] ['four', 'assassins', 'led', 'baron', 'pose', 'secret', 'service', 'agents', 'commandeer', 'house', 'ellen', 'home', 'prime', 'sniper', 'position', 'plan', 'assassinate', 'president', 'visit', 'small', 'town', 'suddenly', 'men', 'fool', 'local', 'cops', 'except', 'one', 'todd', 'former', 'war', 'hero', 'deputy', 'town', 'drunk', 'todd', 'served', 'ellen', 'deceased', 'husband', 'developed', 'romantic', 'feelings', 'years', 'rebuffs', 'advances', 'todd', 'visits', 'house', 'immediately', 'suspicious', 'baron', 'one', 'listen', 'ravings', 'drunk', 'todd', 'realizes', 'going', 'manages', 'kill', 'one', 'baron', 'crew', 'captured', 'ellen', 'must', 'find', 'way', 'stop', 'baron', 'men', 'kill', 'president'] 3.7 ['Thriller'] ['Thriller'] ['Thriller']",Suddenly
80177,"['mercenaries'] ['andy', 'marlow', 'ex', 'british', 'serviceman', 'turned', 'mercenary', 'sent', 'balkans', 'military', 'coup', 'arisen', 'rescue', 'ambassador', 'aide'] 5.8 ['Action' 'Drama'] ['Action' 'Drama'] ['Action' 'Drama']",Mercenaries
14892,"['big', 'empty'] ['struggling', 'actor', 'john', 'person', 'agrees', 'drive', 'blue', 'suitcase', 'angeles', 'small', 'town', 'baker', 'hand', 'mysterious', 'cowboy', 'return', 'credit', 'card', 'debt', 'paid', 'upon', 'arrival', 'john', 'ca', 'find', 'cowboy', 'receives', 'ominously', 'package', 'supposed', 'hang', 'onto', 'waiting', 'john', 'gets', 'close', 'ruthie', 'whose', 'psychotic', 'boyfriend', 'randy', 'keeps', 'threatening', 'kill'] 6.1 ['Comedy' 'ScienceFiction' 'Mystery' 'Drama'] ['Comedy' 'ScienceFiction' 'Mystery' 'Drama'] ['Comedy' 'ScienceFiction' 'Mystery' 'Drama']",The Big Empty
18238,"['lesbian', 'vampire', 'killers'] ['women', 'enslaved', 'pack', 'lesbian', 'vampires', 'remaining', 'menfolk', 'rural', 'town', 'send', 'two', 'hapless', 'young', 'lads', 'onto', 'moors', 'sacrifice'] 5.3 ['Comedy' 'Horror'] ['Comedy' 'Horror'] ['Comedy' 'Horror']",Lesbian Vampire Killers
37618,"['asphyx'] ['hugo', 'brilliant', 'scientist', 'loved', 'respected', 'family', 'friends', 'admired', 'colleagues', 'man', 'quickly', 'becoming', 'obsessed', 'curious', 'frightening', 'question', 'mysterious', 'apparition', 'found', 'photographs', 'dying', 'subjects'] 5.7 ['Fantasy' 'Horror' 'Foreign' 'ScienceFiction'] ['Fantasy' 'Horror' 'Foreign' 'ScienceFiction'] ['Fantasy' 'Horror' 'Foreign' 'ScienceFiction']",The Asphyx
49958,"['primal'] ['anja', 'five', 'friends', 'join', 'anthroplogy', 'student', 'dace', 'journey', 'study', 'remote', 'ancient', 'rock', 'painting', 'excitement', 'vanishes', 'mel', 'becomes', 'delirious', 'waterhole', 'feverish', 'bleeding', 'confused', 'physically', 'mentally', 'regresses', 'vicious', 'predatory', 'state', 'mel', 'gone', 'primal', 'mel', 'lover', 'friends', 'realise', 'prey', 'savagely', 'hunts', 'escape', 'another', 'one', 'starts', 'regress', 'posing', 'hideous', 'choice', 'kill', 'friends', 'killed', 'hope', 'survival', 'cave', 'anja', 'learns', 'late', 'meaning', 'ancient', 'rock', 'art', 'came', 'study'] 5.1 ['Horror' 'Thriller'] ['Horror' 'Thriller'] ['Horror' 'Thriller']",Primal
152618,"['galaxy', 'hunter'] ['well', 'future', 'senior', 'interplanetary', 'investigator', 'sends', 'distress', 'signal', 'ginger', 'tough', 'ravishing', 'stellar', 'investigator', 'takes', 'assignment', 'follows', 'signal', 'planet', 'nasty', 'villain', 'zidian', 'brewing', 'exporting', 'addictive', 'drug', 'called', 'toad', 'also', 'captured', 'ginger', 'recruits', 'four', 'tough', 'female', 'bounty', 'hunters', 'learn', 'identity', 'ginger', 'skills', 'entrapment', 'plus', 'ray', 'bartender', 'history', 'ginger', 'five', 'women', 'find', 'rescue', 'foil', 'zidian', 'plans', 'escape', 'lives'] 5.0 ['ScienceFiction'] ['ScienceFiction'] ['ScienceFiction']",Galaxy Hunter
31254,"['invasion', 'neptune', 'men'] ['clumsy', 'invaders', 'neptune', 'thwarted', 'hero', 'space', 'chief', 'nondescript', 'group', 'japanese', 'kids'] 1.7 ['SinDato'] ['SinDato'] ['SinDato']",Invasion of the Neptune Men
49087,"['moss'] ['hae', 'gook', 'park', 'hae', 'il', 'travels', 'reclusive', 'village', 'attend', 'father', 'funeral', 'wants', 'find', 'reason', 'behind', 'father', 'strange', 'death', 'villagers', 'particular', 'village', 'chief', 'cheon', 'jung', 'jae', 'young', 'seem', 'watching', 'every', 'move', 'eager', 'see', 'leave', 'determined', 'get', 'bottom', 'mystery', 'hae', 'gook', 'enlists', 'help', 'prosecutor', 'park', 'yoo', 'jun', 'sang', 'slowly', 'unravel', 'village', 'sinister', 'secrets'] 6.9 ['Mystery' 'Crime' 'Thriller' 'Drama'] ['Mystery' 'Crime' 'Thriller' 'Drama'] ['Mystery' 'Crime' 'Thriller' 'Drama']",Moss
1379,"['lights', 'dusk'] ['koistenin', 'sad', 'sack', 'man', 'without', 'affect', 'friends', 'helsinki', 'ideas', 'starting', 'business', 'nothing', 'go', 'intentions', 'sometimes', 'talks', 'bit', 'woman', 'runs', 'snack', 'trailer', 'near', 'work', 'blue', 'young', 'sophisticated', 'blonde', 'woman', 'attaches', 'koistenin', 'thinks', 'girlfriend', 'takes', 'rounds'] 6.6 ['Drama' 'Crime'] ['Drama' 'Crime'] ['Drama' 'Crime']",Lights in the Dusk
271,"['ronja', 'robbersdaughter'] ['ronya', 'lives', 'happily', 'father', 'castle', 'comes', 'across', 'new', 'playmate', 'birk', 'nearby', 'dark', 'forest', 'two', 'explore', 'wilderness', 'braving', 'dangerous', 'witchbirds', 'families', 'find', 'birk', 'ronja', 'playing', 'together', 'forbid', 'see', 'indeed', 'fathers', 'competing', 'robber', 'chieftains', 'bitter', 'enemies', 'two', 'spunky', 'children', 'must', 'try', 'tear', 'barriers', 'kept', 'families', 'apart', 'long'] 6.6 ['Fantasy' 'Family' 'Adventure' 'Drama'] ['Fantasy' 'Family' 'Adventure' 'Drama'] ['Fantasy' 'Family' 'Adventure' 'Drama']",Ronja Robbersdaughter
3009,"['trial'] ['unassuming', 'office', 'worker', 'arrested', 'stands', 'trial', 'never', 'made', 'aware', 'charges'] 7.4 ['Drama' 'Crime'] ['Drama' 'Crime'] ['Drama' 'Crime']",The Trial
348035,"['chris', 'tucker', 'live'] ['comedian', 'chris', 'tucker', 'performs', 'live'] 6.5 ['Comedy'] ['Comedy'] ['Comedy']",Chris Tucker Live
9843,"['big', 'nothing'] ['frustrated', 'unemployed', 'teacher', 'joins', 'forces', 'scammer', 'girlfriend', 'blackmailing', 'scheme'] 6.5 ['Action' 'Comedy' 'Thriller' 'Crime'] ['Action' 'Comedy' 'Thriller' 'Crime'] ['Action' 'Comedy' 'Thriller' 'Crime']",Big Nothing
23568,"['american', 'virgin'] ['freshman', 'college', 'girl', 'scholarship', 'abstinence', 'group', 'advocates', 'saving', 'sex', 'marriage', 'discovers', 'antics', 'night', 'debauchery', 'reluctantly', 'got', 'drunk', 'first', 'time', 'life', 'captured', 'camera', 'sleazy', 'video', 'producer', 'friends', 'must', 'travel', 'across', 'country', 'recover', 'incriminating', 'footage'] 4.6 ['Comedy'] ['Comedy'] ['Comedy']",American Virgin
52366,"['lucie', 'aubrac'] ['love', 'story', 'tale', 'resistance', 'poignant', 'movie', 'tells', 'haunting', 'story', 'french', 'resistance', 'cell', 'lyon', 'also', 'love', 'lucie', 'aubrac', 'husband'] 5.9 ['Drama'] ['Drama'] ['Drama']",Lucie Aubrac
52853,"['rio', 'rita'] ['doc', 'wishey', 'run', 'want', 'smuggle', 'bombs', 'usa', 'mexican', 'border', 'hotel'] 7.1 ['Comedy'] ['Comedy'] ['Comedy']",Rio Rita
130750,"['world'] ['moving', 'two', 'extremes', 'intimate', 'verite', 'drama', 'miss', 'india', 'pageant', 'rigorous', 'beauty', 'bootcamp', 'intense', 'regime', 'militant', 'hindu', 'fundamentalist', 'camp', 'young', 'girls', 'world', 'delivers', 'provocative', 'portrait', 'india', 'current', 'cultural', 'conflicts', 'key', 'transitional', 'country', 'modern', 'history'] 6.6 ['Documentary'] ['Documentary'] ['Documentary']",The World Before Her
175116,"['blue'] ['andrea', 'raoul', 'bova', 'handsome', 'confident', 'old', 'man', 'single', 'superficial', 'successful', 'career', 'major', 'product', 'placement', 'agency', 'life', 'stands', 'seems', 'perfect', 'responsibilities', 'hard', 'work', 'endless', 'fun', 'one', 'day', 'gets', 'back', 'home', 'shares', 'paulo', 'edoardo', 'leo', 'bizarre', 'unemployed', 'friend', 'finds', 'layla', 'rosabel', 'laurenti', 'sellers', 'extravagant', 'old', 'girl', 'claims', 'daughter', 'alone', 'brought', 'along', 'grandfather', 'enzo', 'mark', 'giallini', 'unlikely', 'father', 'andrea', 'first', 'fleeting', 'forgotten', 'conquest', 'come', 'stay'] 5.9 ['Comedy'] ['Comedy'] ['Comedy']",Out of the Blue
19594,"['bartok', 'magnificent'] ['russia', 'terrorized', 'evil', 'witch', 'known', 'baba', 'yaga', 'one', 'afraid', 'bartok', 'magnificent', 'bartok', 'albino', 'bat', 'arrived', 'moscow', 'impressing', 'everyone', 'performances', 'including', 'prince', 'ivan', 'romanov', 'however', 'one', 'person', 'impressed', 'ludmilla', 'finds', 'bartok', 'annoying', 'naive', 'bartok', 'show', 'violent', 'bear', 'suddenly', 'attacks', 'bartok', 'must', 'save', 'everyone', 'stunning', 'bear', 'dust', 'knocks', 'traps', 'wagon'] 5.8 ['Comedy' 'Animation' 'Family'] ['Comedy' 'Animation' 'Family'] ['Comedy' 'Animation' 'Family']",Bartok the Magnificent
8293,"['howards', 'end'] ['merchant', 'ivory', 'adaptation', 'em', 'forster', 'classic', 'novel', 'starring', 'emma', 'thompson', 'helena', 'bonham', 'carter', 'anthony', 'hopkins', 'vanessa', 'redgrave', 'returns', 'big', 'screen', 'beautiful', 'new', 'restoration', 'stunning', 'location', 'photography', 'lavishly', 'detailed', 'sets', 'elegant', 'period', 'costumes', 'compelling', 'saga', 'follows', 'interwoven', 'fates', 'misfortunes', 'three', 'families', 'amid', 'changing', 'times', 'edwardian', 'england', 'tells', 'story', 'two', 'cosmopolitan', 'sisters', 'margaret', 'emma', 'thompson', 'helen', 'schlegel', 'helena', 'bonham', 'carter', 'collide', 'world', 'wealthy', 'one', 'sister', 'benefiting', 'acquaintance', 'wilcoxes', 'owners', 'beloved', 'country', 'home', 'howards', 'end', 'destroyed', 'anthony', 'hopkins', 'conservative', 'industrialist', 'henry', 'wilcox', 'vanessa', 'redgrave', 'ailing', 'wife', 'ruth', 'wilcox'] 7.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Howards End
224339,"['onaayum', 'aattukkuttiyum'] ['chandran', 'sri', 'medical', 'student', 'notices', 'man', 'struggling', 'life', 'hit', 'bullet', 'late', 'hours', 'day', 'chennai', 'takes', 'hospitals', 'get', 'treated', 'hospitals', 'refuse', 'treat', 'got', 'bullet', 'wounds', 'chandran', 'gives', 'medical', 'aid', 'victim', 'puts', 'trouble', 'chandran', 'family', 'picked', 'cbi', 'officers', 'interrogation', 'find', 'victim', 'wolf', 'professional', 'killer', 'wanted', 'police', 'chandran', 'able', 'save', 'future', 'wolf', 'mission'] 7.4 ['Mystery' 'Thriller' 'Drama' 'Crime'] ['Mystery' 'Thriller' 'Drama' 'Crime'] ['Mystery' 'Thriller' 'Drama' 'Crime']",Onaayum Aattukkuttiyum
67220,"['hard', 'contract'] ['cold', 'hearted', 'american', 'hit', 'man', 'goes', 'europe', 'last', 'score', 'encounter', 'beautiful', 'young', 'woman', 'casts', 'self', 'doubt', 'lifeblood', 'influences', 'resist', 'carrying', 'contract'] 6.7 ['Romance' 'Crime'] ['Romance' 'Crime'] ['Romance' 'Crime']",Hard Contract
61461,"['children', 'watching', 'us'] ['film', 'follows', 'old', 'boy', 'named', 'prico', 'becomes', 'subject', 'emotional', 'folly', 'fluctuant', 'parents', 'inattentive', 'relatives', 'first', 'collaboration', 'renowned', 'screenwriter', 'longtime', 'partner', 'cesare', 'zavattini', 'vittorio', 'sica', 'examines', 'cataclysmic', 'consequences', 'adult', 'folly', 'innocent', 'child', 'heralding', 'pair', 'subsequent', 'work', 'masterpieces', 'italian', 'neorealism', 'children', 'watching', 'us', 'vivid', 'deeply', 'humane', 'portrait', 'family', 'disintegration'] 7.2 ['Drama'] ['Drama'] ['Drama']",The Children Are Watching Us
44534,"['captain', 'castile'] ['spain', 'young', 'caballero', 'pedro', 'vargas', 'offends', 'sadistic', 'neighbor', 'silva', 'happens', 'officer', 'inquisition', 'forced', 'flee', 'pedro', 'friend', 'juan', 'garcia', 'adoring', 'servant', 'girl', 'catana', 'join', 'cortez', 'first', 'expedition', 'mexico', 'arriving', 'rich', 'new', 'land', 'cortez', 'decides', 'switch', 'exploration', 'conquest', 'men', 'embroiled', 'continuous', 'adventures', 'romantic', 'interlude', 'pedro', 'almost', 'forgets', 'deadly', 'enemy'] 7.4 ['Action' 'Romance'] ['Action' 'Romance'] ['Action' 'Romance']",Captain from Castile
57829,"['mill', 'cross'] ['would', 'like', 'step', 'inside', 'great', 'work', 'art', 'come', 'alive', 'around', 'even', 'observe', 'artist', 'sketches', 'reality', 'experiencing', 'lech', 'majewski', 'one', 'poland', 'acclaimed', 'filmmakers', 'mill', 'cross', 'cinematic', 'pieter', 'bruegel', 'masterpiece', 'procession', 'calvary', 'presented', 'alongside', 'story', 'creation'] 6.4 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",The Mill and the Cross
206188,"['upon', 'scoundrel'] ['falling', 'alicia', 'greedy', 'powerful', 'mexican', 'landowner', 'carlos', 'fiancé', 'thrown', 'prison', 'bogus', 'charge', 'trick', 'carlos', 'releasing', 'man', 'alicia', 'teams', 'aunt', 'delfina', 'tries', 'convince', 'carlos', 'ghost'] 0.0 ['SinDato'] ['SinDato'] ['SinDato']",Once Upon a Scoundrel
258230,"['monster', 'calls'] ['boy', 'imagines', 'monster', 'helps', 'deal', 'difficult', 'life', 'see', 'world', 'different', 'way'] 6.8 ['Fantasy' 'Drama'] ['Fantasy' 'Drama'] ['Fantasy' 'Drama']",A Monster Calls
16222,"['whatever', 'takes'] ['nerdy', 'teen', 'ryan', 'woodman', 'smitten', 'popular', 'gorgeous', 'ashley', 'grant', 'apparently', 'interest', 'meanwhile', 'dim', 'star', 'athlete', 'chris', 'campbell', 'eye', 'ryan', 'brainy', 'beautiful', 'friend', 'maggie', 'carter', 'two', 'agree', 'help', 'romantic', 'quests', 'come', 'closer', 'goals', 'ryan', 'chris', 'suspect', 'might', 'pursuing', 'wrong', 'girls'] 5.1 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",Whatever It Takes
7456,"['die', 'wolke'] ['die', 'wolke', 'cloud', 'breakdown', 'nuclear', 'power', 'station', 'germany', 'story', 'two', 'hannah', 'elmar', 'take', 'refuge', 'people', 'die', 'hannah', 'unfortunately', 'becomes', 'contaminated'] 6.1 ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction']",Die Wolke
86004,"['talaash'] ['cop', 'investigating', 'mysterious', 'death', 'filmstar', 'meets', 'faces', 'personal', 'problems', 'psychologically', 'mystery', 'connects', 'people', 'way', 'ultimately', 'changes', 'lives'] 6.7 ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime']",Talaash
56366,"['drama', 'jealousy'] ['love', 'affair', 'rome', 'early', 'seventies', 'construction', 'worker', 'oreste', 'young', 'fiancee', 'adelaide', 'meet', 'nello', 'cook', 'pizzeria', 'love', 'triangle', 'often', 'go', 'communist', 'rallies', 'enjoy', 'filthy', 'beach', 'ostia', 'hostile', 'environment', 'leave', 'way', 'jealousy'] 5.9 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Drama of Jealousy
187662,"['tokyo', 'family'] ['film', 'director', 'yoji', 'yamada', 'bows', 'teacher', 'role', 'model', 'yamada', 'assistant', 'director', 'yazujirō', 'ozu', 'tōkyō', 'monogatari', 'moving', 'family', 'portrait', 'set', 'second', 'world', 'war', 'remake', 'yamada', 'made', 'departures', 'ozu', 'masterpiece', 'order', 'update', 'story', 'ageing', 'couple', 'shukichi', 'tomiko', 'present', 'day', 'japan', 'pair', 'decides', 'leave', 'quiet', 'lives', 'country', 'pay', 'visit', 'children', 'grandchildren', 'tokyo', 'discover', 'neither', 'oldest', 'doctor', 'named', 'koichi', 'eldest', 'daughter', 'shigeko', 'runs', 'beauty', 'parlour', 'time', 'busy', 'attending', 'everyday', 'concerns', 'even', 'youngest', 'went', 'way', 'old', 'couple', 'feel', 'lonely', 'bewildered', 'metropolis'] 7.6 ['Family' 'Drama'] ['Family' 'Drama'] ['Family' 'Drama']",Tokyo Family
299856,"['ball'] ['besides', 'stray', 'dog', 'mingus', 'year', 'old', 'sophia', 'real', 'friends', 'pushed', 'around', 'beastie', 'boys', 'gang', 'street', 'kids', 'built', 'entire', 'camp', 'trees', 'junk', 'yard', 'one', 'day', 'sophia', 'hears', 'yard', 'ordered', 'cut', 'carlow', 'mayor', 'mingus', 'lives', 'yard', 'taken', 'away', 'put', 'sleep', 'sophia', 'shocked', 'meets', 'gypsy', 'lends', 'old', 'leather', 'ball', 'five', 'days', 'ball', 'alive', 'may', 'able', 'help', 'saving', 'yard', 'indeed', 'ball', 'proves', 'amazing', 'character', 'makes', 'objects', 'fly', 'communicates', 'sophia', 'whistling', 'successfully', 'attacks', 'carlow', 'bodyguard', 'sweetlove', 'sophia', 'accepted', 'gang', 'realises', 'ball', 'might', 'chase', 'mayor', 'men', 'yard', 'yet', 'sophia', 'discovers', 'even', 'great', 'magic', 'sometimes', 'dark', 'sides', 'sophia', 'new', 'friend', 'romeo', 'tries', 'kiss', 'ball', 'grows', 'jealous', 'turns', 'vicious'] 0.0 ['Family'] ['Family'] ['Family']",The Ball
8457,"['drillbit', 'taylor'] ['three', 'kids', 'hire', 'bodyguard', 'protect', 'playground', 'bully', 'realising', 'homeless', 'beggar', 'petty', 'thief', 'looking', 'easy', 'cash'] 5.5 ['Comedy'] ['Comedy'] ['Comedy']",Drillbit Taylor
61340,"['beyond', 'gates', 'splendor'] ['beyond', 'gates', 'feature', 'length', 'documentary', 'film', 'experience', 'waodani', 'indians', 'missionary', 'men', 'women', 'given', 'lives', 'reach', 'powerful', 'emotional', 'journey', 'begins', 'waodani', 'describing', 'way', 'life', 'missionaries', 'visited', 'narrated', 'one', 'missionaries', 'wives', 'men', 'died', 'audience', 'takes', 'nostalgic', 'trip', 'back', 'time', 'see', 'men', 'women', 'came', 'meet', 'ecuador', 'inspiring', 'story', 'forgiveness', 'love'] 0.0 ['Documentary'] ['Documentary'] ['Documentary']",Beyond the Gates of Splendor
43874,"['camille'] ['life', 'paris', 'spirited', 'champagne', 'unforgiving', 'gray', 'morning', 'gambling', 'dens', 'lavish', 'soirees', 'men', 'means', 'exert', 'wills', 'women', 'turned', 'courtesans', 'exult', 'pleasure', 'one', 'woman', 'marguerite', 'gautier', 'greta', 'garbo', 'camille', 'sumptuous', 'romance', 'tale', 'based', 'enduring', 'alexandre', 'dumas', 'story', 'garbo', 'aloof', 'mystique', 'alabaster', 'beauty', 'illuminate', 'george', 'film', 'featuring', 'many', 'call', 'finest', 'performance', 'camille', 'movie', 'paragon', 'true', 'love', 'found', 'suitor', 'armand', 'duval', 'memorably', 'played', 'robert', 'taylor', 'sacrificed', 'greater', 'good', 'garbo', 'earned', 'academy', 'award', 'nomination', 'new', 'york', 'film', 'critics', 'best', 'actress', 'award', 'memorable', 'work'] 6.8 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Camille
120515,"['book', 'love'] ['living', 'among', 'fusty', 'academics', 'unusual', 'young', 'man', 'gets', 'high', 'school', 'history', 'teacher', 'wife'] 5.1 ['Drama'] ['Drama'] ['Drama']",Book of Love
102784,"['two', 'rabbits'] ['edgar', 'young', 'class', 'man', 'close', 'completing', 'years', 'old', 'lives', 'full', 'life', 'crisis', 'position', 'common', 'vast', 'majority', 'brazilians', 'one', 'hand', 'power', 'represented', 'corrupt', 'state', 'abusive', 'absent', 'taxes', 'obligations', 'crime', 'increasingly', 'organized', 'violence', 'became', 'constant', 'lives', 'citizens', 'large', 'cities', 'edgar', 'responds', 'modern', 'vigilante', 'help', 'ingredients', 'technology', 'manipulation', 'edgar', 'concocts', 'brilliant', 'plan', 'using', 'greed', 'opponents', 'reason', 'destruction', 'plot', 'unfolds', 'know', 'dark', 'past', 'character', 'edgar', 'fit', 'pieces', 'together', 'intriguing', 'puzzle', 'makes', 'film', 'plot'] 7.1 ['Action' 'Drama' 'Crime'] ['Action' 'Drama' 'Crime'] ['Action' 'Drama' 'Crime']",Two Rabbits
58526,"['splendor'] ['splendor', 'name', 'old', 'movie', 'theater', 'managed', 'jordan', 'mastroianni', 'inherited', 'father', 'theater', 'decay', 'generates', 'debts', 'trouble', 'jordan', 'gets', 'aid', 'almost', 'quixotian', 'quest', 'projectionist', 'luigi', 'troisi', 'ushurette', 'chantale', 'vlady', 'however', 'jordan', 'finally', 'forced', 'sell', 'splendor', 'businessman', 'fazio', 'piperno', 'plans', 'transform', 'kind', 'furniture', 'store', 'jordan', 'leaves', 'theater', 'last', 'time', 'first', 'scene', 'recalls', 'glorious', 'days', 'splendor', 'movies', 'general'] 6.8 ['Comedy'] ['Comedy'] ['Comedy']",Splendor
178469,"['three', 'rooms', 'melancholia'] ['searing', 'examination', 'unrelenting', 'chechen', 'conflict', 'observed', 'prisms', 'russian', 'military', 'boys', 'academy', 'town', 'children', 'refugee', 'camp'] 6.0 ['Documentary'] ['Documentary'] ['Documentary']",Three Rooms of Melancholia
26427,"['hoffman'] ['businessman', 'blackmails', 'attractive', 'young', 'secretary', 'spending', 'weekend', 'though', 'creep', 'throughout', 'gradually', 'emerges', 'sympathetic', 'character'] 8.0 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",Hoffman
50541,"['ice', 'castles'] ['young', 'girl', 'top', 'world', 'tragic', 'accident', 'dashes', 'hopes', 'dreams', 'becoming', 'figure', 'skater', 'help', 'love', 'prove', 'world', 'still', 'potential', 'realize', 'dreams'] 6.3 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Ice Castles
